healthcare;hospice;;A hospice which provides palliative care to terminally ill people and support to their relatives;
healthcare;sample_collection;;Site or dedicated healthcare facility where samples of blood/urine/etc are obtained or collected for purpose of analyzing them for healthcare diagnostics;
healthcare;occupational_therapist;;A facility where an occupational therapist practices.;
highway;residential;;Road in a residential area;
highway;service;;Generally for access to a building, service station, beach, campsite, industrial estate, business park, etc.;
highway;track;;A minor land-access road like a farm or forest track.;
highway;footway;;For designated footpaths, i.e. mainly/exclusively for pedestrians;
highway;unclassified;;Public access road, non-residential.;
highway;path;;A generic or multi-use path open to non-motorized traffic.;
highway;tertiary;;A road linking small settlements, or the local centres of a large town or city.;
highway;crossing;;The location of a designated street crossing for pedestrians, cyclists, or equestrians;
highway;secondary;;A highway linking large towns.;
highway;primary;;A highway linking large towns.;
highway;street_lamp;;A single pole with one or more lights to illuminate the street.;
highway;bus_stop;;A bus stop is a place where public buses stop for passengers;
highway;turning_circle;;A widened area of road that allows vehicles to turn more easily;
highway;living_street;;Road with very low speed limits and other pedestrian friendly traffic rules.;
highway;traffic_signals;;A traffic signal (or a set of those) for regulating circulation.;
highway;trunk;;Important roads that are not motorways.;
highway;cycleway;;For designated cycleways;
highway;steps;;For flights of steps on footways and paths.;
highway;stop;;Used to mark stop signs;
highway;motorway;;High capacity highways designed to safely carry fast motor traffic.;
highway;motorway_link;;The link roads (sliproads / ramps) leading to and from a motorway.;
highway;give_way;;Used to mark give way (also known as yield) signs or markings;
highway;pedestrian;;Roads mainly / exclusively for pedestrians;
highway;trunk_link;;The link roads (sliproads / ramps) leading to and from a trunk highway;
highway;primary_link;;Connecting slip roads/ramps of primary highways;
highway;secondary_link;;Connecting slip roads/ramps of secondary highways;
highway;construction;;A highway (road, track or path) currently under construction.;
highway;tertiary_link;;Connecting slip roads/ramps of tertiary highways;
highway;motorway_junction;;An exit from a motorway or other major road.;
highway;milestone;;Stone or metal marker on the side of a road indicating the reference and the distance traveled.;
highway;turning_loop;;A widened area of a highway with a non-traversable island for turning around, often circular and at the end of a road.;
highway;platform;;A platform at a bus stop or station.;
highway;proposed;;For roads that are about to be built, but where any construction work hasn't yet been started.;
highway;bridleway;;A way intended for use by equestrians.;
highway;road;;Road with unknown classification.;
highway;speed_camera;;A fixed road-side or overhead speed camera.;
highway;mini_roundabout;;A road junction where the traffic goes around a painted circle or traversable island and has right of way.;
highway;emergency_access_point;;Sign number which can be used to define you current position in case of an emergency;
highway;passing_place;;A passing place on a single track road.;
highway;rest_area;;Place where drivers can leave the road to rest, but not refuel.;
highway;raceway;;A racetrack for motorised racing, e.g. cars, motorbikes and karts.;
highway;corridor;;A corridor inside a building;
highway;elevator;;An elevator (or lift) is used to travel vertically, providing passenger and freight access between pathways at different floor levels. May be solely vertical (typical case) or inclined.;
highway;services;;Place where drivers can leave a road to refuel, rest, or take refreshments.;
highway;traffic_mirror;;Mirror that reflects the traffic on one road when direct view is blocked.;
highway;emergency_bay;;An area beside a highway where you can safely stop your car in case of breakdown or emergency.;
highway;trailhead;;A trailhead is a visibly designated or customary place where a trip on a trail begins or ends.;
highway;busway;;A dedicated roadway for bus rapid transit systems.;
highway;toll_gantry;;A tag on a node to denote a transponder or camera gantry that exists for the purpose of electronically collecting tolls.;
highway;via_ferrata;;A mountain route equipped with fixed cables, stemples, ladders, and bridges where climber is attached to supporting equipment limiting fall.;
highway;abandoned;;null;
highway;no;;This tag can be used to show that a way is not a (physical) highway on objects where it would not be obvious otherwise.;
highway;speed_display;;A dynamic electronic sign that displays the speed of the passer-by motorist;
highway;priority;;null;
highway;bus_guideway;;"A busway that is side guided ""rails like"", not suitable for other traffic.";
highway;escape;;Emergency lane beside long descending slopes for trucks to stop after brake failure.;
historic;memorial;;Small memorials, usually remembering special persons, people who lost their lives in the wars, past events or missing places.;
historic;archaeological_site;;A place in which evidence of past activity is preserved.;
historic;wayside_cross;;A historical cross, symbol of christian faith.;
historic;yes;historic site;Used to add the historic significance of the objects described by other tags.;
historic;ruins;;Remains of structures that were once complete, but have fallen into partial or complete disrepair.;
historic;wayside_shrine;;A shrine often showing a religious depiction. Tag is used also for modern shrines.;
historic;monument;historic monument;A memorial object, which is especially large, built to remember, show respect to a person or group of people or to commemorate an event.;
historic;building;historic bulding;Unspecified historic building.;
historic;boundary_stone;;A historic physical marker that identifies a boundary;
historic;castle;historic castle;Used for various kinds of castles, palaces, fortresses, manors, stately homes, kremlins, shiros and other.;
historic;charcoal_pile;;Historic site of a charcoal pile. Often still in good condition in hilly forest areas.;
historic;tomb;historica tumb;A structure where somebody has been buried.;
historic;shieling;;An abandoned mountain pasture;
historic;railway;historic railway;;
historic;citywalls;historic city walls;A citywall is a fortification used to defend a city.;
historic;heritage;historic heritage site;A building/area/site/monument officially recognized for its historic or cultural value.;
historic;manor;;Historic manors/mansions having different use today;
historic;bomb_crater;;A bomb crater;
historic;mine;;Location of historic underground mine workings for minerals such as coal or lead.;
historic;mine_shaft;;Vertical shafts of a historic mine;
historic;church;historic church;A church with a historical value.;
historic;no;;;
historic;milestone;;A historic marker that shows the distance to important destinations;
historic;fort;castle;A military fort, a stand-alone defensive structure which differs from a castle in that there is no permanent residence;
historic;city_gate;city gate;A city gate within a city wall;
historic;house;;A historic house.;
historic;hollow_way;;Is a path/way which has over time fallen significantly lower than the land on either side. They are created incrementally by erosion, by water and traffic.;
historic;wreck;;A nautical craft that has been sunk or destroyed.;
historic;stone;;A stone shaped or placed by man with historical value.;
historic;roman_road;;null;
historic;cannon;;A historic/retired cannon. Usually found on forts or battlefields.;
historic;aircraft;;A decommissioned aircraft which generally remains in one place.;
historic;farm;;A historical farm, kept in its original state.;
historic;bunker;;;
historic;tower;;This property distinguishes a tower as historic;
historic;monastery;;Building/place that is a historically significant monastery.;
historic;district;;A designated historic district.;
historic;bridge;;;
historic;pa;;A New Zealand Maori Pā;
historic;battlefield;;The site of a battle or military skirmish in the past.;
historic;wayside_chapel;;null;
historic;cemetery;;A cemetery with historic significance.;
historic;quarry;;;
historic;industrial;;;
historic;locomotive;;A decommissioned locomotive which generally remains in one place;
historic;maritime;;;
historic;wall;;;
historic;threshing_floor;;;
historic;aqueduct;;A historic structure to convey water;
historic;pillory;;A pillory.;
historic;technical_monument;;;
landuse;farmland;;Area of farmland used mainly for tillage (annual crops).;
landuse;residential;;An area with predominantly houses or apartment buildings.;
landuse;grass;;A smaller area of grass, usually mown and managed.;
landuse;forest;;Forest or woodland, sometimes considered to be restricted to managed woodlands or tree plantations.;
landuse;meadow;;An area of meadow or pasture: land primarily vegetated by grass and other non-woody plants, mainly used for hay or grazing.;
landuse;orchard;;Used to mark intentional planting of trees or shrubs maintained for food production;
landuse;farmyard;;Area of land with farm buildings (farmhouse, sheds, stables, barns, etc.);
landuse;industrial;;An area with predominantly workshops, factories or warehouses.;
landuse;vineyard;vineyard;Used to tag vineyards, a piece of land where grapes are grown.;
landuse;cemetery;;A place where people, or sometimes animals are buried that isn't part of a place of worship;
landuse;commercial;;A commercial zone, predominantly offices or services.;
landuse;allotments;;allotment gardens with multiple land parcels assigned to individuals or families for gardening.;
landuse;reservoir;;An artificial lake which may be used to store water.;
landuse;retail;;An area that encloses predominantly shops.;
landuse;basin;;An area of land artificially graded to hold water.;
landuse;quarry;;An area of land used for surface extraction (open-pit mining).;
landuse;construction;;An area being built on.;
landuse;recreation_ground;;An open green space for general recreation, which often includes formal or informal pitches, nets and so on. Often municipally owned, sometimes part of colleges / companies or commercially operated.;
landuse;village_green;;A village green is a distinctive area of grassy public land in a village centre. Not a generic tag for urban greenery.;
landuse;brownfield;;Land which was developed which is no longer in use;
landuse;greenhouse_horticulture;;Land area used for growing plants in greenhouses.;
landuse;garages;;Denotes areas occupied by multiple private garage buildings;
landuse;military;;Area used for military purposes.;
landuse;religious;;An area used for religious purposes;
landuse;greenfield;;Undeveloped land scheduled to turn into a construction site;
landuse;logging;;An area where some or all trees have been cut down.;
landuse;aquaculture;;An area on land or water that is used to farm aquatic organisms.;
landuse;railway;;An area of land dedicated to train operation or support, around tracks, yards, sidings, station complexes, and ancillary man-made objects along the tracks.;
landuse;plant_nursery;;Represents land that is used solely for plant nurseries, which grow live plants for sale;
landuse;landfill;;A site for permanent or long term storage of waste materials.;
landuse;flowerbed;;An area designated for flowers;
landuse;highway;;land used for a highway, including all auxiliary areas like associated footways and verges, ditches, etc.;
landuse;salt_pond;;A place where sea water is evaporated to extract its salt;
landuse;education;;An area predominately used for educational purposes/facilities.;
landuse;static_caravan;;;
landuse;conservation;;null;
landuse;greenery;;An area covered in unspecified or various types of decorative vegetation. Consider using a more specific tag instead;
landuse;plantation;;deprecated, see instead landuse and natural;
landuse;farm;;null;
landuse;animal_keeping;;An area of land that is used to keep animals;
landuse;churchyard;;Area surrounding a church or chapel — Deprecated: consider landuse=religious instead.;
landuse;traffic_island;;Usually a pedestrian refuge in the middle of highways linked by crossings.;
landuse;yes;;Pointless tag adding no value, never use it;
landuse;reservoir_watershed;;A restricted area around a public water supply in order to ensure clean water.;
landuse;winter_sports;;An area dedicated to winter sports (e.g. skiing);
landuse;school;;null;
landuse;harbour;;The harbour land, consisting of queys, wharfs, piers, warehouses, storage areas, stockpiles, service roads, railway tracks, and much more. Often behind a fence with its own access control.;
landuse;depot;;An area used as a depot for trains, buses, trams, containers or other objects.;
landuse;livestock;;null;
landuse;apiary;;A place where beehives of honey bees are kept.;
landuse;scrub;;;
landuse;clearing;;;
landuse;mine;;;
leisure;pitch;;An area designed for practising a particular sport, normally designated with appropriate markings.;
leisure;swimming_pool;;A swimming pool (water area only);
leisure;park;;A park, usually urban (municipal).;
leisure;garden;;A place where flowers and other plants are grown in a decorative and structured manner or for scientific purposes.;
leisure;playground;;A playground: an area designed for children to play.;
leisure;picnic_table;;A table with benches for food and rest;
leisure;sports_centre;;A sports centre is a distinct facility where sports take place within an enclosed area.;
leisure;nature_reserve;;A protected area of importance for wildlife, flora, fauna or features of geological or other special interest.;
leisure;track;;A track for running, cycling and other non-motorised racing such as horses, greyhounds.;
leisure;fitness_centre;;Fitness centre, health club or gym with exercise machines, fitness classes or both, for exercise.;
leisure;fitness_station;;An outdoor facility where people can practise typical fitness exercises;
leisure;slipway;;A slipway: a ramp for launching a boat into water;
leisure;stadium;;A major sports facility with substantial tiered seating.;
leisure;golf_course;;A golf course;
leisure;outdoor_seating;;A seating area, usually for the consumption of food and drink from neighbouring cafes and restaurants, often belonging to one or more of them, but not necessarily adjacent.;
leisure;common;;Identify land over which the public has general rights of use for certain leisure activities.;
leisure;firepit;;A fire ring or fire pit, often at a campsite or picnic site;
leisure;marina;;A facility for mooring leisure yachts and motor boats.;
leisure;bleachers;;Raised, tiered rows of benches found at spectator events;
leisure;dog_park;;A designated area, with or without a fenced boundary, where dog-owners are permitted to exercise their pets unrestrained.;
leisure;sports_hall;;"A sufficiently large single room that is suitable for practising sports indoors and does not have a ""centre"" character.";
leisure;resort;;A place used for relaxation or recreation, attracting visitors for vacations, tourism and/or going swimming in a pool and/or a nearby body of water.;
leisure;horse_riding;;A facility where people practise horse riding, usually in their spare time, e.g. a riding centre. For a riding arena use tag:leisure=pitch + tag:sport=equestrian.;
leisure;sauna;sauna;A room or object designed as a place to dry a wet or dry body.;
leisure;fishing;fishing pond;A public or private place for fishing;
leisure;water_park;water park;An amusement park with features like water slides, recreational pools (e.g. wave pools) or lazy rivers.;
leisure;recreation_ground;;See also: tag:landuse=recreation_ground;
leisure;beach_resort;beach resort;A managed beach, including within the boundary any associated facilities. Entry may also require payment of a fee.;
leisure;dance;;A dance venue or dance hall.;
leisure;miniature_golf;;A place or area where you can play miniature golf.;
leisure;ice_rink;;A place where you can skate and play bandy or ice hockey.;
leisure;bird_hide;;A place that is used to observe wildlife, especially birds.;
leisure;adult_gaming_centre;;A venue with gambling machines typically with age limit;
leisure;swimming_area;swimming pool;An official open-space natural place where you can swim;
leisure;bandstand;;A bandstand is an open structure where musical bands can perform concerts;
leisure;bowling_alley;;A facility that is equipped to play the game of bowling.;
leisure;amusement_arcade;;A venue with pay-to-play games.;
leisure;schoolyard;;Outdoor area for spending school breaks.;
leisure;yes;;;
leisure;escape_game;;A physical adventure game in which players solve a series of puzzles using clues, hints and strategy to complete the objectives at hand.;
leisure;disc_golf_course;;A place to play disc golf;
leisure;tanning_salon;;Place where customers can use UV lamps to tan their skin.;
leisure;hackerspace;;A place where people with common interests (science, technology, ...) meet.;
man_made;pier;;A pier is a raised walkway over water, supported by widely spread piles or pillars.;
man_made;storage_tank;;A container that holds liquids or compressed gases;
man_made;tower;tower;A tower is a free-standing structure which is higher than it is wide.;
man_made;survey_point;;A triangulation pillar, geodetic vertex, or other piece of fixed equipment used by topographers.;
man_made;cutline;;A straight line cut in a forest.;
man_made;pipeline;;A major pipeline carrying gas, water, oil, etc.;
man_made;silo;;A storage container for bulk material, often grains such as corn or wheat;
man_made;mast;;A mast is a vertical structure built to hold, for example, antennas.;
man_made;manhole;;Hole with a cover that allows access to an underground service location, just large enough for a human to climb through;
man_made;works;;A factory or industrial production plant;
man_made;embankment;;An artificial steep slope;
man_made;bridge;bridge;The outline of a bridge, grouping together all features for that bridge.;
man_made;petroleum_well;;A hole bored in the earth, designed to bring petroleum oil or gas to the surface;
man_made;surveillance;;A surveillance camera or other type of surveillance equipment.;
man_made;water_well;;A structural facility to access ground water, created by digging or drilling.;
man_made;street_cabinet;;A cabinet located in the street and hosting technical equipment to operate facilities such as electricity or street lights.;
man_made;water_tower;;Structure with a water tank at an altitude to increase pressure in water network;
man_made;utility_pole;;A single pole supporting elevation of any of various and unspecified public utilities, such as power transmission, lighting or telephony.;
man_made;flagpole;;A long pole built to hold a flag;
man_made;chimney;;A tall distinctive vertical conduit for venting hot gases or smoke, normally found near power stations or large factories;
man_made;wastewater_plant;;A wastewater plant is a facility used to treat wastewater.;
man_made;beehive;;Beehive;
man_made;breakwater;;A man-made structure designed to protect a shore or harbour from the sea and waves.;
man_made;reservoir_covered;;A covered reservoir is a large man-made tank for holding fresh water;
man_made;bunker_silo;;An open-sided structure without a roof that can be used with vehicles to fill and empty them;
man_made;clearcut;;An area where all trees have been uniformly cut down.;
man_made;groyne;;A rigid structure built from a shoreline or riverbank that interrupts water flow and limits the movement of sediment;
man_made;monitoring_station;;A station that monitors something.;
man_made;water_works;;A facility where water is treated to make it suitable for human consumption.;
man_made;kiln;;A thermally insulated chamber used for processes such as burning, hardening, drying, or smelting;
man_made;antenna;;An antenna to transmit and/or receive wireless signals.;
man_made;water_tap;;Publicly usable water tap;
man_made;dyke;;An embankment built to restrict the flow of water or other liquids;
man_made;courtyard;;An area that is usually enclosed by walls or buildings;
man_made;pumping_station;;Pumping station: a facility including pumps and equipment for pumping fluids from one place to another;
man_made;gasometer;;A large container in which natural gas or town gas is stored near atmospheric pressure at ambient temperatures;
man_made;yes;;;
man_made;cross;;Cross, especially one with little historical value;
man_made;crane;;A stationary, permanent crane.;
man_made;adit;;A type of entrance to an underground mine which is horizontal or nearly horizontal.;
man_made;mineshaft;;A mineshaft: vertical tunnel into a mine where minerals are extracted.;
man_made;advertising;;A generic advertising device;
man_made;lighthouse;;Tower that emits light to serve as a navigational aid at sea or on inland waterway;
man_made;goods_conveyor;;A conveyor system for transporting materials;
man_made;lamp;;A lamp, which may be a street lamp, a floodlight, a signal lamp or any other type of lamp.;
man_made;gantry;;An overhead structure across a major road usually for holding signs, often variable-message signs.;
man_made;windmill;;A traditional windmill, historically used to mill grain with wind power.;
man_made;watermill;;A mill driven by water power.;
man_made;beacon;;A structure for signalling on land and sea;
man_made;dolphin;;A marine structure for berthing and mooring of vessels.;
man_made;cairn;;A mound of stones, usually conical or pyramidal, raised as a landmark or to designate a point of importance in surveying.;
man_made;tar_kiln;;;
man_made;planter;;A raised structure for planting flowers or other ornamental plants;
man_made;torii;;The gate structure found at the entrance of Shinto shrines and (rarely) Japanese Buddhist temples.;
man_made;avalanche_protection;;A feature to protect from avalanches or to keep them from going off.;
man_made;snow_fence;;A fence-like structure built to redirect drifting snow;
man_made;geoglyph;;Large design or motif produced on the ground and typically formed by clastic rocks or similarly durable elements of the landscape.;
man_made;waterway;;;
man_made;tank;;;
man_made;snow_cannon;;A machine producing snow in winter.;
man_made;spoil_heap;;Spoil heap, piles of waste rock removed during mining;
man_made;cooling;;Industrial cooling facility;
man_made;beam;;;
man_made;reinforced_slope;;;
man_made;telephone_box;;A proposed Tag for tagging telephone boxes (also those which have another usage meanwhile) as themselves, no matter of their current function/usage or content.;
man_made;telescope;;Telescope: an instrument that aids in the observation of remote objects by collecting light or radio waves;
man_made;mine;;;
man_made;communications_tower;;A huge tower for transmitting radio applications;
man_made;flare;;A tower constructed to burn off excess gas.;
man_made;excavation;;Man made hole in the ground.;
man_made;quay;;A man-made structure alongside navigable water used for loading and unloading vessels.;
man_made;windpump;;A device that pumps natural gas or water using the wind, typically mass produced.;
man_made;tunnel;;Indicate the outline of a tunnel and group together all features for that tunnel;
man_made;stele;;;
man_made;pole;;;
man_made;basin;;An area of land artificially graded to hold water.;
man_made;pumping_rig;;null;
man_made;cooling_tower;;a cooling tower;
man_made;water_tank;;null;
man_made;MDF;;null;
man_made;observatory;;Observatory: a location used for observing terrestrial or celestial events;
man_made;gas_well;;Gas well.;
man_made;satellite_dish;;a dish-shaped parabolic antenna designed to receive or transmit radio waves to or from a satellite;
man_made;dovecote;;A place where doves are farmed or stored.;
man_made;cellar_entrance;;An entrance into artificially created vault;
man_made;mound;;;
man_made;bioswale;;A manufactured wetland to divert stormwater from roads;
man_made;handpump;;;
man_made;obelisk;;Tall, narrow, four-sided, tapered monument which usually ends in a pyramid-like shape at the top.;
man_made;ventilation_shaft;;;
man_made;column;;A column used to support a structure or for decoration.;
man_made;wildlife_crossing;;Structure that allow animals to cross human barriers safely.;
man_made;borehole;;A bore used for a purpose not covered by tag:man_made=petroleum_well or tag:man_made=water_well.;
man_made;heap;;A large pile of material.;
man_made;telephone_office;;;
man_made;oil_well;;null;
man_made;canopy;;;
man_made;reservoir;;;
man_made;insect_hotel;;Man made structure intended to provide shelter for insects;
man_made;threshing_floor;;An open air paved area created to thresh the grain harvest and then winnow it.;
man_made;chiller;;industrial cooling construction with large diameter fans;
man_made;mussel_raft;;;
man_made;offshore_platform;;Offshore platform, oil platform or offshore drilling rig;
man_made;maypole;;Maypole;
man_made;water_canal;;;
military;bunker;;A building reinforced to withstand attack;
military;trench;;A military trench: an excavation in the ground that is generally deeper than it is wide, dug into the ground as a barrier for military purposes (e.g. trench warfare);
military;barracks;;Buildings where military personnel live and sleep;
military;checkpoint;;Place where civilian visitors and vehicles will be checked by a military authority.;
military;office;;Military offices, e.g. general staff office, military recruitment office etc;
military;range;;Where military personnel practice with their weapons (firing, bombing, artillery, …);
military;danger_area;;A danger area is a restricted area posing a threat to life or property.;
military;nuclear_explosion_site;;Nuclear weapons test site;
military;airfield;;A place where military planes take off and land.;
military;training_area;;A military training area/proving ground;
military;yes;;;
natural;tree;;A single tree;
natural;water;;Any inland body of water, from natural such as a lake or pond to artificial like a moat or canal;
natural;wood;;Tree-covered area (a 'forest' or 'wood');
natural;scrub;;Uncultivated land covered with shrubs, bushes or stunted trees.;
natural;wetland;;A natural area subject to inundation or with waterlogged ground;
natural;grassland;;Areas where the vegetation is dominated by grasses (Poaceae) and other herbaceous (non-woody) plants.;
natural;tree_row;;A line of trees;
natural;coastline;;The mean high water (springs) line between the sea and land (with the water on the right side of the way);
natural;peak;;The top (summit) of a hill or mountain.;
natural;bare_rock;;An area with sparse or no vegetation, so that the bedrock becomes visible;
natural;cliff;;A vertical or almost vertical natural drop in terrain, usually with a bare rock surface. The bottom of the cliff is on the right side of the way.;
natural;sand;;An area covered by sand with no or very little vegetation.;
natural;heath;;A dwarf-shrub habitat, characterised by open, low growing woody vegetation, often dominated by plants of the Ericaceae.;
natural;scree;;Unconsolidated angular stones formed by rockfall and weathering from adjacent rockfaces;
natural;rock;;A notable rock or group of rocks attached to the underlying bedrock;
natural;spring;;A place where ground water flows naturally from the ground;
natural;beach;;landform along a body of water which consists of sand, shingle or other loose material;
natural;ridge;;A mountain landform with a continuous elevated crest or linear hill;
natural;shrub;;A shrub.;
natural;glacier;;A permanent body of ice formed naturally from snow that is moving under its own weight.;
natural;bay;;Named area of water mostly surrounded by land but with level connection to the ocean or a lake.;
natural;land;;null;
natural;cave_entrance;;An entrance to a cave: a natural underground space large enough for a human to enter;
natural;shingle;;An accumulation of rounded rock fragments on a beach or riverbed;
natural;saddle;;The lowest point along a ridge or between two mountain tops;
natural;stone;;A single notable freestanding rock, which may differ from the composition of the terrain it lies in.;
natural;cape;;A piece of elevated land sticking out into the sea or large lake.;
natural;reef;;A feature (rock, sandbar, coral, etc) lying permanently beneath the surface of the water.;
natural;valley;;A natural depression flanked by ridges or ranges of mountains or hills;
natural;crevasse;;A large crack in a glacier;
natural;sinkhole;;A natural depression or hole in the surface topography.;
natural;fell;;Habitat above tree line covered with grass, dwarf shrubs and mosses.;
natural;hill;;A hill;
natural;mud;;Area covered with mud: water saturated fine grained soil without significant plant growth.;
natural;shrubbery;;An area of shrubbery that is actively maintained or pruned by humans. A slightly wilder look is also possible.;
natural;earth_bank;;Large erosion gully or steep earth bank.;
natural;volcano;;An opening exposed on the earth's surface where volcanic material is emitted.;
natural;landform;;null;
natural;grass;;null;
natural;gully;;Small scale cut in relief created by water erosion;
natural;strait;;A narrow area of water surrounded by land on two sides and by water on two other sides.;
natural;yes;;;
natural;arete;;A thin, almost knife-like, ridge of rock which is typically formed when two glaciers erode parallel U-shaped valleys;
natural;birds_nest;;A bird's nest.;
natural;hot_spring;;A spring of geothermally heated groundwater;
natural;tree_group;;;
natural;tree_stump;;A base remaining from a cut down or broken tree;
natural;mountain_range;;A mountain range, a series of high ridges and mountain peaks ranged in a line and connected by high ground;
natural;termite_mound;;A termite mound is the aboveground part of a termite nest.;
natural;shoal;;An area of the water floor which nears the water surface and is exposed at low tide or when a river/lake is not full of water.;
natural;islet;;;
natural;dune;;A hill of sand formed by wind, covered with no or very little vegetation;
natural;slope;;;
natural;desert;;A barren area of land or desolate terrain, especially one with little water or vegetation;
natural;tundra;;Treeless cold climate habitat with open, low growing sedges, grasses, mosses and lichens.;
natural;hummock;;;
natural;ground;;;
natural;peninsula;;A piece of land projecting into water from a larger land mass, nearly surrounded by water;
office;government;;An office of a (supra)national, regional or local government agency or department;
office;company;;An office of a private company;
office;yes;;Generic tag for unspecified office type.;
office;estate_agent;;A place where you can rent or buy a house.;
office;insurance;;An office at which you can take out insurance policies.;
office;lawyer;;An office for a lawyer.;
office;telecommunication;;An office for a telecommunication company;
office;educational_institution;;An office for an educational institution.;
office;association;;An office of a non-profit organisation, society, e.g. student, sport, consumer, automobile, bike association, etc.;
office;ngo;;An office for a non-profit, non-governmental organisation (NGO).;
office;diplomatic;;An embassy, diplomatic mission, consulate or liaison office of a foreign government or parastatal entity in a host country.;
office;it;;An office for an IT specialist.;
office;accountant;;An office for an accountant.;
office;employment_agency;;An office for an employment service.;
office;religion;;office of a community of faith;
office;research;;An office for research and development;
office;architect;;An office for an architect or group of architects.;
office;financial;;An office of a company in the financial sector;
office;tax_advisor;;An office for a financial expert specially trained in tax law;
office;administrative;;null;
office;advertising_agency;;A service-based business dedicated to creating, planning, and handling advertising.;
office;notary;;An office for a notary public (common law);
office;newspaper;;An office of a newspaper;
office;political_party;;An office of a political party;
office;energy_supplier;;An office for a energy supplier.;
office;logistics;;An office for a forwarder / hauler.;
office;travel_agent;;An office of a travel agent;
office;consulting;;An office for a consulting firm, providing expert professional advice to other companies or organisations.;
office;financial_advisor;;A professional who offers financial planning and sells financial services to clients.;
office;foundation;;An office of a foundation;
office;therapist;;An office of a therapist;
office;coworking;;An office where people can go to work (typically requires a fee); not limited to a single employer
office;water_utility;;The office for a water utility company or water board.;
office;physician;;(Sub)tag to describe that a medical office belongs to a physician;
office;forestry;;A forestry office;
office;property_management;;Office of a property rental company for residential apartments or commercial office space.;
office;security;;An office for private security guards;
office;charity;;An office of a charitable organization;
office;construction_company;;An office of a construction company.;
office;moving_company;;An office which offers a relocation service.;
office;courier;;A courier company;
office;guide;;An office for tour guides, mountain guides, dive guides, etc.;
office;union;;An office of a trade union, an association of workers forming a bargaining unit;
office;engineer;;An office for an engineer or group of engineers.;
place;hamlet;;A smaller rural community, typically with fewer than 100-200 inhabitants, and little infrastructure.;
place;locality;;A named place that has no population.;
place;village;;A smaller distinct settlement, smaller than a town with few facilities available with people traveling to nearby towns to access these.;
place;isolated_dwelling;;The smallest kind of settlement (1-2 households).;
place;islet;;A very small island.;
place;plot;;A named plot is a tract or parcel of land owned or meant to be owned by some owner.;
place;neighbourhood;;A neighbourhood is a smaller named, geographically localised place within a suburb of a larger city or within a town or village;
place;farm;;An individually named farm.;
place;suburb;;A part of a town or city with a well-known name and often a distinct identity.;
place;quarter;;A quarter is a named, geographically localised place within a suburb of a larger city or within a town which is bigger than a neighbourhood;
place;town;;An important urban centre, between a village and a city in size.;
place;island;;Any piece of land that is completely surrounded by water and isolated from other significant landmasses.;
place;city_block;;A named city block, usually surrounded by streets.;
place;square;;A town or village square: a (typically) paved open space, generally of architectural significance, which is surrounded by buildings in a built-up area such as a city, town or village.;
place;city;;The largest urban settlement or settlements within the territory.;
place;allotments;;A separate settlement, which is located outside an officially inhabited locality and has its own addressing;
place;municipality;;A municipality - single urban administrative division having corporate status.;
place;county;;A county - a geographical region of a country.;
place;borough;;A part in larger city grouped into administrative unit.;
place;district;;A district - a type of administrative division that, in some countries, is managed by local government.;
place;region;;Used both as a broad tag for geographic or historical areas with no clear boundary and for distinct administration areas (with specific boundaries) in some countries.;
place;archipelago;;A named group or chain of closely related islands and islets.;
place;state;;A large sub-national political/administrative area.;
place;block;;;
power;tower;;A tower or pylon carrying high voltage electricity cables. Often constructed from steel latticework but tubular or solid pylons are also used.;
power;pole;;A single pole supporting power lines, often a wood, steel, or concrete mast designed to carry minor power lines.;
power;generator;;A device which converts one form of energy to another, for example, an electrical generator.;
power;line;;High-voltage power lines used for power transmission, usually supported by towers or pylons;
power;minor_line;;Minor power lines forming the distribution grid, usually carried by poles.;
power;substation;;A facility which controls the flow of electricity in a power network with transformers, switchgear or compensators.;
power;portal;;A supporting structure for power lines, composed of vertical legs with cables between them attached to a horizontal crossarm.;
power;transformer;;A device for stepping up or down electric voltage. Large power transformers are typically located inside substations;
power;switch;;A device which allows electrical network operators to power up & down lines and transformers in substations or along the power grid.;
power;catenary_mast;;A pole supporting the overhead wires used to supply electricity to vehicles equipped with a pantograph such as trams and trains;
power;plant;;An industrial facility where power (electricity, useful heat, biogas) is produced by individual power generator units.;
power;cable;;An insulated cable carrying electrical power, such as transmission or distribution cables located underground and undersea cables;
power;terminal;;A point of connection where an overhead power line ends on a building or wall; for example, when connecting it to an indoor substation.
power;insulator;;An electrical insulator which connects a power line to a support structure and prevents grounding.;
power;heliostat;;A mirror of a heliostat device;
power;cable_distribution_cabinet;;null;
power;cable_distribution;;;
power;connection;;A free-standing electrical connection between two or more overhead wires;
power;switchgear;;A switchgear, which comprises one or more busbar assemblies and a number of bays each connecting a circuit to the busbar assembly.;
power;inverter;;;
power;sub_station;;null;
power;compensator;;A static power device used to ensure power quality and electrical network resilience.;
power;abandoned:tower;;;
power;circuit;;Arrangement of connected physical lines involved in the same power system;
power;busbar;;null;
power;station;;null;
power;razed;;;
public_transport;platform;;The place where passengers are waiting for the public transport vehicles.;
public_transport;stop_position;;The position on the street or rails where a public transport vehicle stops.;
public_transport;stop_area;;A relation that contains all elements of a train, subway, monorail, tram, bus, trolleybus, aerialway, or ferry stop.;
public_transport;station;;A station is an area designed to access public transport.;
public_transport;stop_area_group;;null;
public_transport;pole;;A pole of a public transport.;
